TransactionID,Product
666,Cooking Oil
666,Milk
666,Sugar
666,Tea
667,Coffee
667,Cooking Oil
667,Dish Soap
667,Eggs
667,Rice
667,Sugar
667,Vegetables
668,Cooking Oil
668,Detergent
668,Dish Soap
668,Eggs
668,Milk
668,Rice
668,Toilet Cleaner
669,Biscuits
669,Cooking Oil
669,Detergent
669,Dish Soap
669,Rice
669,Snacks
670,Coffee
670,Sugar
670,Vegetables
671,Fruits
671,Shampoo
671,Sugar
671,Tea
671,Vegetables
671,Wheat
672,Bread
672,Cooking Oil
672,Fruits
672,Milk
672,Rice
672,Vegetables
673,Bread
673,Cooking Oil
673,Rice
673,Spices
673,Sugar
673,Tea
674,Bread
674,Detergent
674,Dish Soap
674,Eggs
674,Milk
674,Shampoo
674,Toothpaste
675,Fruits
675,Soap
675,Vegetables
676,Cooking Oil
676,Eggs
676,Floor Cleaner
676,Rice
676,Toilet Cleaner
677,Bread
677,Coffee
677,Cooking Oil
677,Milk
677,Rice
677,Sugar
678,Bread
678,Coffee
678,Detergent
678,Dish Soap
678,Milk
678,Sugar
679,Biscuits
679,Eggs
679,Shampoo
679,Snacks
679,Soap
679,Toothpaste
680,Detergent
680,Dish Soap
680,Shampoo
680,Toothpaste
681,Floor Cleaner
681,Shampoo
681,Toilet Cleaner
681,Toothpaste
682,Detergent
682,Dish Soap
682,Milk
682,Shampoo
682,Tea
682,Toothpaste
682,Vegetables
683,Cooking Oil
683,Detergent
683,Fruits
683,Rice
683,Spices
683,Sugar
683,Toilet Cleaner
684,Detergent
684,Dish Soap
684,Floor Cleaner
684,Fruits
684,Shampoo
684,Toothpaste
684,Vegetables
685,Bread
685,Detergent
685,Dish Soap
685,Milk
685,Sugar
685,Tea
686,Bread
686,Coffee
686,Cooking Oil
686,Eggs
686,Rice
686,Sugar
686,Tea
687,Bread
687,Detergent
687,Dish Soap
687,Floor Cleaner
687,Milk
687,Toilet Cleaner
688,Bread
688,Eggs
688,Floor Cleaner
688,Fruits
688,Milk
688,Toilet Cleaner
688,Vegetables
689,Detergent
689,Dish Soap
689,Floor Cleaner
689,Spices
689,Tea
689,Toilet Cleaner
690,Bread
690,Cooking Oil
690,Fruits
690,Milk
690,Rice
690,Spices
690,Vegetables
691,Cooking Oil
691,Detergent
691,Dish Soap
691,Eggs
691,Milk
691,Snacks
691,Spices
692,Biscuits
692,Cooking Oil
692,Rice
692,Snacks
692,Sugar
692,Tea
693,Cooking Oil
693,Detergent
693,Dish Soap
693,Fruits
693,Rice
693,Sugar
693,Vegetables
694,Biscuits
694,Detergent
694,Dish Soap
694,Eggs
694,Milk
694,Snacks
695,Bread
695,Cooking Oil
695,Milk
695,Rice
695,Spices
695,Tea
696,Coffee
696,Dish Soap
696,Floor Cleaner
696,Shampoo
696,Sugar
696,Tea
697,Cooking Oil
697,Detergent
697,Floor Cleaner
697,Salt
697,Vegetables
697,Wheat
698,Biscuits
698,Bread
698,Detergent
698,Dish Soap
698,Milk
698,Snacks
699,Detergent
699,Dish Soap
699,Floor Cleaner
699,Sugar
699,Tea
699,Toilet Cleaner
700,Bread
700,Coffee
700,Cooking Oil
700,Milk
700,Rice
700,Wheat
701,Cooking Oil
701,Fruits
701,Rice
701,Snacks
701,Sugar
701,Tea
701,Vegetables
702,Biscuits
702,Bread
702,Cooking Oil
702,Detergent
702,Dish Soap
702,Rice
702,Snacks
703,Coffee
703,Detergent
703,Dish Soap
703,Shampoo
703,Sugar
703,Toothpaste
704,Biscuits
704,Coffee
704,Salt
704,Shampoo
704,Soap
704,Sugar
705,Bread
705,Cooking Oil
705,Milk
705,Rice
705,Spices
706,Bread
706,Detergent
706,Dish Soap
706,Eggs
706,Milk
706,Sugar
706,Tea
707,Coffee
707,Detergent
707,Dish Soap
707,Sugar
708,Coffee
708,Cooking Oil
708,Eggs
708,Milk
708,Rice
708,Sugar
708,Tea
709,Cooking Oil
709,Rice
709,Spices
710,Eggs
710,Floor Cleaner
710,Milk
710,Rice
710,Soap
710,Toilet Cleaner
711,Coffee
711,Floor Cleaner
711,Fruits
711,Soap
711,Sugar
711,Vegetables
712,Cooking Oil
712,Detergent
712,Dish Soap
712,Fruits
712,Rice
712,Spices
712,Vegetables
713,Bread
713,Cooking Oil
713,Detergent
713,Dish Soap
713,Floor Cleaner
713,Rice
713,Toilet Cleaner
714,Eggs
714,Milk
714,Shampoo
715,Bread
715,Eggs
715,Floor Cleaner
715,Milk
715,Toilet Cleaner
716,Biscuits
716,Bread
716,Coffee
716,Cooking Oil
716,Eggs
716,Rice
716,Sugar
717,Coffee
717,Cooking Oil
717,Floor Cleaner
717,Rice
717,Sugar
717,Toilet Cleaner
717,Toothpaste
718,Bread
718,Detergent
718,Dish Soap
718,Fruits
718,Milk
719,Biscuits
719,Bread
719,Cooking Oil
719,Milk
719,Rice
719,Snacks
719,Spices
720,Cooking Oil
720,Floor Cleaner
720,Rice
720,Spices
720,Toilet Cleaner
721,Bread
721,Detergent
721,Dish Soap
721,Eggs
722,Cooking Oil
722,Floor Cleaner
722,Milk
722,Rice
722,Sugar
722,Tea
722,Toilet Cleaner
723,Cooking Oil
723,Rice
723,Spices
723,Sugar
723,Tea
724,Bread
724,Cooking Oil
724,Eggs
724,Rice
724,Spices
724,Tea
724,Vegetables
725,Bread
725,Coffee
725,Cooking Oil
725,Milk
725,Rice
725,Spices
725,Sugar
726,Cooking Oil
726,Detergent
726,Dish Soap
726,Rice
727,Cooking Oil
727,Fruits
727,Rice
727,Spices
727,Vegetables
728,Cooking Oil
728,Detergent
728,Dish Soap
728,Fruits
728,Rice
728,Sugar
728,Tea
729,Bread
729,Cooking Oil
729,Milk
729,Rice
729,Sugar
729,Tea
730,Biscuits
730,Floor Cleaner
730,Fruits
730,Snacks
730,Toilet Cleaner
730,Vegetables
731,Cooking Oil
731,Eggs
731,Milk
731,Rice
731,Shampoo
731,Spices
731,Toothpaste
732,Bread
732,Detergent
732,Dish Soap
732,Fruits
732,Milk
732,Vegetables
733,Floor Cleaner
733,Sugar
733,Tea
733,Toilet Cleaner
734,Bread
734,Detergent
734,Dish Soap
734,Eggs
734,Floor Cleaner
734,Sugar
734,Toilet Cleaner
735,Coffee
735,Sugar
735,Tea
736,Bread
736,Milk
737,Bread
737,Cooking Oil
737,Dish Soap
737,Eggs
737,Fruits
737,Rice
737,Spices
738,Biscuits
738,Detergent
738,Dish Soap
738,Snacks
738,Sugar
738,Tea
739,Sugar
739,Tea
739,Vegetables
740,Biscuits
740,Fruits
740,Rice
740,Shampoo
740,Snacks
740,Toothpaste
740,Vegetables
741,Cooking Oil
741,Eggs
741,Fruits
741,Milk
741,Rice
742,Biscuits
742,Bread
742,Detergent
742,Dish Soap
742,Eggs
742,Rice
742,Snacks
743,Bread
743,Coffee
743,Cooking Oil
743,Milk
743,Rice
743,Spices
743,Sugar
744,Bread
744,Cooking Oil
744,Fruits
744,Rice
744,Spices
744,Tea
744,Vegetables
745,Cooking Oil
745,Detergent
745,Dish Soap
745,Rice
745,Spices
745,Sugar
745,Tea
746,Biscuits
746,Eggs
746,Floor Cleaner
746,Sugar
747,Bread
747,Cooking Oil
747,Detergent
747,Dish Soap
747,Milk
747,Spices
747,Tea
748,Biscuits
748,Detergent
748,Dish Soap
749,Bread
749,Milk
750,Biscuits
750,Bread
750,Eggs
750,Shampoo
750,Snacks
750,Toothpaste
751,Biscuits
751,Bread
751,Detergent
751,Dish Soap
751,Floor Cleaner
751,Rice
752,Biscuits
752,Bread
752,Coffee
752,Eggs
752,Milk
752,Snacks
752,Sugar
753,Bread
753,Cooking Oil
753,Detergent
753,Dish Soap
753,Milk
753,Spices
753,Vegetables
754,Bread
754,Floor Cleaner
754,Fruits
754,Milk
754,Toilet Cleaner
754,Vegetables
755,Bread
755,Floor Cleaner
755,Milk
755,Toilet Cleaner
756,Coffee
756,Fruits
756,Sugar
756,Vegetables
757,Biscuits
757,Bread
757,Cooking Oil
757,Eggs
757,Milk
757,Rice
757,Snacks
758,Bread
758,Detergent
758,Dish Soap
758,Fruits
758,Milk
758,Toothpaste
758,Vegetables
759,Biscuits
759,Detergent
759,Floor Cleaner
759,Shampoo
759,Snacks
759,Toilet Cleaner
759,Toothpaste
760,Cooking Oil
760,Eggs
760,Floor Cleaner
760,Milk
760,Rice
760,Spices
760,Toilet Cleaner
761,Detergent
761,Floor Cleaner
761,Fruits
761,Milk
761,Shampoo
761,Toilet Cleaner
761,Toothpaste
762,Biscuits
762,Detergent
762,Dish Soap
762,Snacks
762,Sugar
762,Tea
763,Detergent
763,Dish Soap
763,Eggs
763,Milk
763,Sugar
763,Tea
764,Fruits
764,Sugar
764,Tea
764,Vegetables
765,Bread
765,Detergent
765,Dish Soap
765,Fruits
765,Milk
765,Tea
765,Vegetables
766,Shampoo
766,Tea
766,Toothpaste
767,Eggs
767,Fruits
767,Milk
767,Shampoo
767,Toothpaste
767,Vegetables
768,Bread
768,Cooking Oil
768,Detergent
768,Dish Soap
768,Fruits
768,Rice
768,Vegetables
769,Bread
769,Cooking Oil
769,Detergent
769,Dish Soap
769,Milk
769,Rice
769,Spices
770,Bread
770,Fruits
770,Milk
770,Vegetables
771,Cooking Oil
771,Dish Soap
771,Fruits
771,Rice
771,Tea
772,Bread
772,Cooking Oil
772,Milk
772,Rice
772,Spices
772,Sugar
772,Tea
773,Bread
773,Detergent
773,Dish Soap
773,Milk
774,Biscuits
774,Detergent
774,Dish Soap
774,Snacks
774,Sugar
774,Tea
774,Toilet Cleaner
775,Dish Soap
775,Floor Cleaner
775,Fruits
775,Shampoo
775,Toilet Cleaner
775,Toothpaste
776,Eggs
776,Fruits
776,Milk
776,Vegetables
777,Bread
777,Detergent
777,Dish Soap
777,Eggs
777,Milk
777,Wheat
778,Cooking Oil
778,Detergent
778,Dish Soap
778,Eggs
778,Milk
778,Rice
778,Sugar
779,Detergent
779,Dish Soap
779,Shampoo
779,Toothpaste
780,Detergent
780,Dish Soap
781,Bread
781,Coffee
781,Cooking Oil
781,Milk
781,Rice
781,Tea
782,Bread
782,Detergent
782,Dish Soap
782,Eggs
782,Fruits
782,Milk
782,Vegetables
783,Biscuits
783,Bread
783,Coffee
783,Detergent
783,Dish Soap
783,Milk
783,Sugar
784,Biscuits
784,Detergent
784,Dish Soap
784,Rice
784,Snacks
784,Sugar
784,Tea
785,Coffee
785,Eggs
785,Milk
785,Sugar
786,Bread
786,Floor Cleaner
786,Milk
786,Toilet Cleaner
787,Cooking Oil
787,Detergent
787,Dish Soap
787,Rice
787,Spices
788,Bread
788,Cooking Oil
788,Eggs
788,Fruits
788,Milk
788,Rice
788,Vegetables
789,Cooking Oil
789,Eggs
789,Rice
789,Salt
789,Spices
790,Biscuits
790,Coffee
790,Cooking Oil
790,Rice
790,Shampoo
790,Snacks
790,Toothpaste
791,Bread
791,Floor Cleaner
791,Milk
791,Shampoo
791,Sugar
791,Tea
791,Toothpaste
792,Biscuits
792,Cooking Oil
792,Detergent
792,Dish Soap
792,Rice
792,Shampoo
792,Toothpaste
793,Cooking Oil
793,Fruits
793,Rice
793,Vegetables
794,Detergent
794,Dish Soap
795,Bread
795,Milk
795,Shampoo
795,Toothpaste
796,Biscuits
796,Fruits
796,Snacks
796,Tea
796,Vegetables
797,Coffee
797,Cooking Oil
797,Detergent
797,Rice
797,Sugar
798,Cooking Oil
798,Eggs
798,Milk
798,Rice
798,Sugar
798,Tea
799,Biscuits
799,Detergent
799,Dish Soap
799,Floor Cleaner
799,Snacks
799,Tea
799,Toilet Cleaner
800,Bread
800,Detergent
800,Dish Soap
800,Floor Cleaner
800,Milk
800,Sugar
800,Toilet Cleaner
801,Dish Soap
801,Milk
801,Sugar
801,Tea
802,Cooking Oil
802,Detergent
802,Dish Soap
802,Fruits
802,Rice
803,Bread
803,Eggs
803,Milk
803,Rice
803,Sugar
803,Tea
804,Bread
804,Cooking Oil
804,Eggs
804,Milk
804,Rice
804,Spices
805,Cooking Oil
805,Detergent
805,Dish Soap
805,Rice
805,Shampoo
805,Toothpaste
806,Biscuits
806,Bread
806,Detergent
806,Dish Soap
806,Eggs
806,Milk
806,Snacks
807,Coffee
807,Cooking Oil
807,Eggs
807,Milk
807,Rice
807,Sugar
808,Floor Cleaner
808,Shampoo
808,Toilet Cleaner
808,Toothpaste
809,Bread
809,Detergent
809,Dish Soap
809,Eggs
809,Milk
809,Sugar
809,Tea
810,Detergent
810,Dish Soap
810,Shampoo
810,Toothpaste
811,Eggs
811,Fruits
811,Milk
811,Shampoo
811,Toothpaste
811,Vegetables
812,Cooking Oil
812,Detergent
812,Dish Soap
812,Rice
812,Spices
813,Coffee
813,Detergent
813,Dish Soap
813,Eggs
813,Floor Cleaner
813,Sugar
813,Toilet Cleaner
814,Detergent
814,Dish Soap
814,Fruits
814,Vegetables
815,Cooking Oil
815,Rice
816,Cooking Oil
816,Floor Cleaner
816,Fruits
816,Rice
816,Toilet Cleaner
816,Vegetables
817,Bread
817,Detergent
817,Dish Soap
817,Milk
817,Sugar
817,Tea
818,Cooking Oil
818,Detergent
818,Dish Soap
818,Eggs
818,Milk
818,Rice
819,Bread
819,Eggs
819,Fruits
819,Milk
819,Shampoo
819,Toothpaste
819,Vegetables
820,Biscuits
820,Bread
820,Coffee
820,Cooking Oil
820,Eggs
820,Rice
820,Snacks
821,Detergent
821,Dish Soap
821,Shampoo
821,Toothpaste
821,Wheat
822,Biscuits
822,Detergent
822,Dish Soap
822,Floor Cleaner
822,Snacks
822,Toilet Cleaner
823,Bread
823,Cooking Oil
823,Milk
823,Rice
823,Spices
824,Bread
824,Dish Soap
824,Eggs
824,Milk
824,Rice
824,Spices
824,Sugar
825,Coffee
825,Cooking Oil
825,Rice
825,Shampoo
825,Spices
825,Sugar
825,Toothpaste
826,Bread
826,Detergent
826,Fruits
826,Milk
826,Salt
826,Spices
827,Biscuits
827,Cooking Oil
827,Eggs
827,Milk
827,Rice
827,Snacks
828,Bread
828,Milk
829,Bread
829,Coffee
829,Fruits
829,Shampoo
829,Sugar
829,Toothpaste
829,Vegetables
830,Detergent
830,Dish Soap
830,Floor Cleaner
830,Milk
830,Sugar
830,Tea
830,Toilet Cleaner
831,Bread
831,Cooking Oil
831,Detergent
831,Eggs
831,Rice
831,Spices
832,Eggs
832,Milk
832,Sugar
832,Tea
833,Bread
833,Detergent
833,Dish Soap
833,Floor Cleaner
833,Milk
833,Toilet Cleaner
834,Rice
834,Sugar
834,Tea
835,Bread
835,Cooking Oil
835,Dish Soap
835,Eggs
835,Rice
835,Sugar
835,Tea
836,Bread
836,Cooking Oil
836,Milk
836,Rice
837,Bread
837,Eggs
837,Rice
838,Bread
838,Cooking Oil
838,Eggs
838,Floor Cleaner
838,Rice
838,Toilet Cleaner
839,Biscuits
839,Bread
839,Eggs
839,Rice
839,Shampoo
839,Spices
839,Vegetables
840,Bread
840,Cooking Oil
840,Detergent
840,Dish Soap
840,Milk
840,Rice
841,Bread
841,Detergent
841,Eggs
841,Rice
841,Shampoo
841,Spices
841,Toothpaste
842,Bread
842,Milk
842,Salt
842,Snacks
842,Toilet Cleaner
843,Bread
843,Detergent
843,Dish Soap
843,Eggs
843,Milk
843,Shampoo
843,Toothpaste
844,Bread
844,Cooking Oil
844,Fruits
844,Milk
844,Rice
844,Vegetables
845,Bread
845,Milk
846,Cooking Oil
846,Eggs
846,Floor Cleaner
846,Milk
846,Rice
846,Toilet Cleaner
847,Bread
847,Fruits
847,Milk
847,Vegetables
848,Biscuits
848,Bread
848,Cooking Oil
848,Eggs
848,Rice
848,Shampoo
848,Snacks
849,Bread
849,Cooking Oil
849,Dish Soap
849,Milk
849,Rice
850,Coffee
850,Cooking Oil
850,Detergent
850,Dish Soap
850,Shampoo
850,Toilet Cleaner
850,Toothpaste
851,Eggs
851,Fruits
851,Milk
851,Vegetables
852,Cooking Oil
852,Fruits
852,Rice
852,Shampoo
852,Sugar
852,Toothpaste
852,Vegetables
853,Detergent
853,Dish Soap
853,Fruits
853,Shampoo
853,Sugar
853,Toothpaste
853,Vegetables
854,Biscuits
854,Cooking Oil
854,Rice
854,Snacks
855,Bread
855,Cooking Oil
855,Dish Soap
855,Milk
855,Rice
855,Shampoo
855,Sugar
856,Eggs
856,Shampoo
856,Spices
856,Toilet Cleaner
856,Toothpaste
857,Detergent
857,Dish Soap
857,Floor Cleaner
857,Milk
857,Shampoo
857,Toilet Cleaner
857,Toothpaste
858,Floor Cleaner
858,Snacks
858,Tea
859,Detergent
859,Dish Soap
859,Salt
859,Tea
859,Toilet Cleaner
859,Wheat
860,Detergent
860,Dish Soap
860,Floor Cleaner
860,Shampoo
860,Toothpaste
861,Detergent
861,Dish Soap
862,Bread
862,Eggs
862,Fruits
862,Milk
862,Rice
862,Spices
862,Vegetables
863,Bread
863,Coffee
863,Cooking Oil
863,Eggs
863,Milk
863,Rice
863,Sugar
864,Floor Cleaner
864,Milk
864,Salt
864,Spices
864,Sugar
864,Toilet Cleaner
865,Biscuits
865,Bread
865,Cooking Oil
865,Milk
865,Rice
865,Snacks
866,Detergent
866,Dish Soap
866,Floor Cleaner
866,Toilet Cleaner
867,Biscuits
867,Bread
867,Detergent
867,Fruits
867,Milk
867,Snacks
867,Vegetables
868,Bread
868,Detergent
868,Dish Soap
868,Eggs
869,Detergent
869,Dish Soap
869,Fruits
869,Vegetables
870,Biscuits
870,Dish Soap
870,Eggs
870,Milk
870,Shampoo
870,Snacks
870,Toothpaste
871,Floor Cleaner
871,Rice
871,Shampoo
871,Spices
871,Toilet Cleaner
871,Toothpaste
871,Vegetables
872,Coffee
872,Cooking Oil
872,Detergent
872,Dish Soap
872,Milk
872,Shampoo
872,Toothpaste
873,Bread
873,Cooking Oil
873,Detergent
873,Dish Soap
873,Milk
873,Sugar
873,Tea
874,Bread
874,Coffee
874,Detergent
874,Dish Soap
874,Fruits
874,Milk
874,Sugar
875,Biscuits
875,Dish Soap
875,Eggs
875,Milk
875,Snacks
876,Bread
876,Detergent
876,Dish Soap
877,Bread
877,Detergent
877,Dish Soap
877,Fruits
877,Milk
877,Rice
877,Vegetables
878,Cooking Oil
878,Dish Soap
878,Rice
878,Shampoo
878,Toothpaste
878,Vegetables
879,Bread
879,Coffee
879,Eggs
879,Milk
879,Sugar
880,Coffee
880,Floor Cleaner
880,Rice
880,Salt
880,Toothpaste
880,Vegetables
881,Cooking Oil
881,Eggs
881,Fruits
881,Milk
881,Rice
881,Spices
881,Vegetables
882,Detergent
882,Dish Soap
882,Toilet Cleaner
882,Vegetables
883,Bread
883,Detergent
883,Dish Soap
883,Milk
883,Shampoo
883,Toothpaste
884,Bread
884,Cooking Oil
884,Milk
884,Rice
884,Salt
885,Bread
885,Coffee
885,Detergent
885,Dish Soap
885,Milk
885,Shampoo
885,Sugar
886,Bread
886,Cooking Oil
886,Eggs
886,Fruits
886,Snacks
886,Tea
886,Vegetables
887,Bread
887,Coffee
887,Milk
887,Sugar
888,Cooking Oil
888,Detergent
888,Dish Soap
888,Fruits
888,Rice
888,Vegetables
889,Cooking Oil
889,Floor Cleaner
889,Rice
889,Spices
889,Toilet Cleaner
890,Coffee
890,Cooking Oil
890,Fruits
890,Milk
890,Rice
890,Sugar
890,Vegetables
891,Bread
891,Cooking Oil
891,Detergent
891,Dish Soap
891,Milk
891,Rice
891,Snacks
892,Bread
892,Detergent
892,Dish Soap
892,Eggs
892,Fruits
892,Milk
892,Vegetables
893,Biscuits
893,Floor Cleaner
893,Snacks
893,Toilet Cleaner
894,Coffee
894,Detergent
894,Dish Soap
894,Fruits
894,Sugar
894,Vegetables
895,Detergent
895,Dish Soap
895,Shampoo
895,Sugar
895,Tea
895,Toothpaste
896,Cooking Oil
896,Rice
896,Shampoo
896,Sugar
896,Tea
896,Toothpaste
897,Biscuits
897,Bread
897,Eggs
897,Milk
897,Snacks
897,Sugar
897,Tea
898,Detergent
898,Dish Soap
898,Fruits
898,Vegetables
899,Detergent
899,Dish Soap
899,Sugar
899,Tea
900,Biscuits
900,Bread
900,Milk
900,Snacks
900,Toilet Cleaner
